endTime,artistName,trackName,msPlayed
28,Ariana Grande,The Way,227026
28,Mac Miller,Kool Aid & Frozen Pizza,157540
28,Mac Miller,Party On Fifth Ave.,173516
28,Mac Miller,Keep Floatin',260445
29,Zac Brown Band,You and Islands,230431
29,Zac Brown Band,Goodbye in Her Eyes,65303
29,Zac Brown Band,Goodbye in Her Eyes,3784
29,Mac Miller,Frick Park Market,197559
29,Mac Miller,Loud,171148
29,Mac Miller,Self Care,345133
29,Mac Miller,Thoughts from a Balcony,185779
29,Mac Miller,I'm Not Real,203399
29,Mac Miller,Kool Aid & Frozen Pizza,157540
29,Mac Miller,Dunno - Recorded at Spotify Studios NYC,224347
29,Mac Miller,Senior Skip Day,175782
29,Mac Miller,Lucky Ass Bitch,256250
29,Mac Miller,Objects in the Mirror,259143
29,Carnage,Learn How to Watch (feat. Mac Miller & MadeinTYO),121850
29,Mac Miller,Buttons,228440
29,Mac Miller,The Question,97559
29,Mac Miller,The Question,5572
29,BROCKHAMPTON,BLEACH,273151
29,Drake,Talk Up (feat. Jay-Z),223240
29,Kanye West,Flashing Lights,237506
29,JAY-Z,Lift Off,266253
29,Kanye West,Heartless,211000
29,Jeremih,All The Time,24520
29,DeJ Loaf,Me U & Hennessy (feat. Lil Wayne),224971
29,Kanye West,FML,236120
29,Kanye West,Paranoid,277906
29,Kanye West,Mercy,329320
29,French Montana,Pop That,303533
29,Kanye West,Gorgeous,357653
29,Metro Boomin,Don't Come Out The House (with 21 Savage),35942
29,Kanye West,Homecoming,203493
29,The Game,Martians Vs Goblins,228826
29,Kanye West,Devil In A New Dress,351946
29,Kanye West,Good Life,207000
29,JAY-Z,Ni**as In Paris,219333
29,21 Savage,Many Men,201856
29,Kanye West,Stronger,311866
29,Kanye West,Runaway,547733
29,The Game,West Side,170397
29,Kanye West,I Wonder,243440
29,The Game,Dreams,286453
29,Kanye West,Ghost Town,271386
29,Kanye West,POWER,292093
29,21 Savage,Ghostface Killers (feat. Travis Scott),268933
29,Rihanna,FourFiveSeconds,96422
29,Zac Brown Band,Chicken Fried,238146
29,Jason Mraz,I'm Yours,20433
29,Harry Styles,Only Angel,291080
29,Harry Styles,She,362653
29,Harry Styles,Kiwi,176386
29,blackbear,different hos,134068
29,Hunter Hayes,I Want Crazy - Encore,236865
29,Zac Brown Band,Homegrown,205000
29,Taylor Swift,Fifteen,294333
29,Rascal Flatts,Life is a Highway,276320
29,Wallows,Ice Cold Pool,237653
29,Harry Styles,Treat People With Kindness,90040
30,Harry Styles,Treat People With Kindness,12053
30,Harry Styles,Watermelon Sugar,169697
30,Harry Styles,"Girl Crush - Recorded at Metropolis Studios, London",243804
30,Harry Styles,Sweet Creature,224866
30,Harry Styles,Sign of the Times,340706
30,Harry Styles,Meet Me in the Hallway,227200
30,Harry Styles,Falling,221376
30,Harry Styles,Golden,208906
30,Harry Styles,Lights Up,172213
30,Harry Styles,Kiwi,176386
30,Harry Styles,Two Ghosts,229813
30,Harry Styles,Fine Line,66326
30,Bad Suns,Dancing On Quicksand,225760
30,Foster The People,I Would Do Anything for You,214080
30,STRFKR,Rawnald Gregory Erickson the Second,173693
30,Two Door Cinema Club,Changing of the Seasons,222880
30,Empire of the Sun,We Are The People,267354
30,Grouplove,Ways to Go,215520
30,Passion Pit,Sleepyhead,174760
30,Two Door Cinema Club,Something Good Can Work,164186
30,Big Data,Dangerous (feat. Joywave),280426
30,The Band CAMINO,See Through,181420
30,Hippo Campus,Way It Goes,245456
30,Passion Pit,Moth's Wings,256320
30,HUNNY,July,234502
30,The Killers,When You Were Young,220426
30,The 1975,Love It If We Made It,252925
30,The Band CAMINO,What I Want,230793
30,The Wombats,Greek Tragedy - Oliver Nelson TikTok Remix,306428
30,Passion Pit,Take a Walk,264493
30,Peach Pit,Tommy's Party,361760
30,COIN,Run,206466
30,Modest Mouse,Float On,9706
30,Cold War Kids,So Tied Up,150372
30,Billy Currington,Must Be Doin' Somethin' Right,269586
30,Eric Church,Springsteen,263386
30,Eli Young Band,Even If It Breaks Your Heart,220520
30,David Nail,Whatever She's Got,236800
30,Blake Shelton,Sure Be Cool If You Did,215720
30,Lee Brice,Love Like Crazy,217386
30,Tim McGraw,Live Like You Were Dying,300333
30,Brad Paisley,Whiskey Lullaby (feat. Alison Krauss),259453
30,Lee Brice,Hard To Love,224293
30,Lee Brice,I Drive Your Truck,144917
30,Lee Brice,I Drive Your Truck,89925
30,Zac Brown Band,Whatever It Is,208213
30,Blake Shelton,Boys 'Round Here (feat. Pistol Annies & Friends),8722
30,Gloriana,(Kissed You) Good Night,232903
30,Kenny Chesney,The Good Stuff,200440
30,Jason Aldean,Dirt Road Anthem,229400
30,Blake Shelton,God Gave Me You,229533
30,Blake Shelton,Drink on It,211066
30,Eric Church,Drink In My Hand,11610
30,George Strait,Check Yes Or No,190173
30,Mac Miller,What's the Use?,288640
30,Mac Miller,Self Care,345133
30,Mac Miller,Ladders,287040
30,Mac Miller,Wake Up,234938
30,Mac Miller,Smile Back,24144
30,Kanye West,Monster,378893
30,Robin Thicke,Blurred Lines,263826
30,Kanye West,I Wonder,243440
30,Estelle,American Boy,284733
30,Miguel,Sure Thing,195373
30,Chief Keef,Save That Shit,213237
30,Mac Miller,Youforia,241651
30,Kanye West,All Mine,145506
30,JAY-Z,Ni**as In Paris,219333
30,Kanye West,Frank's Track,38333
30,Kanye West,Black Skinhead,188013
30,Soulja Boy,Pandemic,40794
30,T.I.,How Life Changed,270600
30,Brantley Gilbert,Bottoms Up - Remix,221573
30,Kanye West,Devil In A New Dress,351946
30,Kanye West,Stronger,311866
30,T.I.,Live Your Life,3155
30,Kanye West,Runaway,547733
30,Kanye West,POWER,292093
30,Miguel,waves - Tame Impala Remix,253346
